number_id,gu_name,MY_id,type_id,PC_id,the_number_of_registered_vehicle
27913,송파구,2023-02,3,3,1
27914,송파구,2023-02,4,1,6
27915,송파구,2023-02,4,2,197
27916,송파구,2023-02,4,3,158
27917,양천구,2023-02,1,1,121
27918,양천구,2023-02,1,2,127
27919,양천구,2023-02,1,3,815
27920,양천구,2023-02,2,1,496
27921,양천구,2023-02,2,2,132
27922,양천구,2023-02,2,3,432
27923,양천구,2023-02,3,1,3
27924,양천구,2023-02,3,2,339
27925,양천구,2023-02,3,3,755
27926,양천구,2023-02,4,1,153
27927,양천구,2023-02,4,2,136
27928,양천구,2023-02,4,3,11
27929,영등포구,2023-02,1,1,136
27930,영등포구,2023-02,1,2,117
27931,영등포구,2023-02,1,3,819
27932,영등포구,2023-02,2,1,98
27933,영등포구,2023-02,2,2,121
27934,영등포구,2023-02,2,3,53
27935,영등포구,2023-02,3,1,4
27936,영등포구,2023-02,3,2,12
27937,영등포구,2023-02,3,3,162
27938,영등포구,2023-02,4,1,231
27939,영등포구,2023-02,4,2,169
27940,영등포구,2023-02,4,3,13
27941,용산구,2023-02,1,1,238
27942,용산구,2023-02,1,2,65
27943,용산구,2023-02,1,3,483
27944,용산구,2023-02,2,1,321
27945,용산구,2023-02,2,2,67
27946,용산구,2023-02,2,3,42
27947,용산구,2023-02,3,1,1
27948,용산구,2023-02,3,2,978
27949,용산구,2023-02,3,3,69
27950,용산구,2023-02,4,1,171
27951,용산구,2023-02,4,2,143
27952,용산구,2023-02,4,3,5
27953,은평구,2023-02,1,1,93
27954,은평구,2023-02,1,2,112
27955,은평구,2023-02,1,3,607
27956,은평구,2023-02,2,1,72
27957,은평구,2023-02,2,2,116
27958,은평구,2023-02,2,3,772
27959,은평구,2023-02,3,1,3
27960,은평구,2023-02,3,2,375
27961,은평구,2023-02,3,3,745
27962,은평구,2023-02,4,1,163
27963,은평구,2023-02,4,2,135
27964,은평구,2023-02,4,3,10
27965,종로구,2023-02,1,1,1
27966,종로구,2023-02,1,2,722
27967,종로구,2023-02,1,3,39
27968,종로구,2023-02,2,1,741
27969,종로구,2023-02,2,2,41
27970,종로구,2023-02,2,3,574
27971,종로구,2023-02,3,1,678
27972,종로구,2023-02,3,2,1
27973,종로구,2023-02,3,3,557
27974,종로구,2023-02,4,1,3
27975,종로구,2023-02,4,2,490
27976,종로구,2023-02,4,3,345
27977,중구,2023-02,1,1,286
27978,중구,2023-02,1,2,44
27979,중구,2023-02,1,3,627
27980,중구,2023-02,2,1,817
27981,중구,2023-02,2,2,47
27982,중구,2023-02,2,3,730
27983,중구,2023-02,3,1,1
27984,중구,2023-02,3,2,854
27985,중구,2023-02,3,3,223
27986,중구,2023-02,4,1,860
27987,중구,2023-02,4,2,180
27988,중구,2023-02,4,3,5
27989,중랑구,2023-02,1,1,80
27990,중랑구,2023-02,1,2,91
27991,중랑구,2023-02,1,3,64
27992,중랑구,2023-02,2,1,975
27993,중랑구,2023-02,2,2,97
27994,중랑구,2023-02,2,3,119
27995,중랑구,2023-02,3,1,3
27996,중랑구,2023-02,3,2,418
27997,중랑구,2023-02,3,3,542
27998,중랑구,2023-02,4,1,994
27999,중랑구,2023-02,4,2,118
28000,중랑구,2023-02,4,3,11
28001,강남구,2023-03,1,1,155
28002,강남구,2023-03,1,2,209
28003,강남구,2023-03,1,3,267
28004,강남구,2023-03,2,1,559
28005,강남구,2023-03,2,2,228
28006,강남구,2023-03,2,3,981
28007,강남구,2023-03,3,1,4
28008,강남구,2023-03,3,2,84
28009,강남구,2023-03,3,3,566
28010,강남구,2023-03,4,1,704
28011,강남구,2023-03,4,2,177
28012,강남구,2023-03,4,3,13
28013,강동구,2023-03,1,1,109
28014,강동구,2023-03,1,2,128
28015,강동구,2023-03,1,3,708
28016,강동구,2023-03,2,1,113
28017,강동구,2023-03,2,2,133
28018,강동구,2023-03,2,3,930
28019,강동구,2023-03,3,1,3
28020,강동구,2023-03,3,2,523
28021,강동구,2023-03,3,3,822
28022,강동구,2023-03,4,1,387
28023,강동구,2023-03,4,2,154
28024,강동구,2023-03,4,3,12
28025,강북구,2023-03,1,1,102
28026,강북구,2023-03,1,2,60
28027,강북구,2023-03,1,3,992
28028,강북구,2023-03,2,1,64
28029,강북구,2023-03,2,2,63
28030,강북구,2023-03,2,3,158
28031,강북구,2023-03,3,1,2
28032,강북구,2023-03,3,2,364
28033,강북구,2023-03,3,3,716
28034,강북구,2023-03,4,1,146
28035,강북구,2023-03,4,2,130
28036,강북구,2023-03,4,3,7
28037,강서구,2023-03,1,1,130
28038,강서구,2023-03,1,2,166
28039,강서구,2023-03,1,3,914
28040,강서구,2023-03,2,1,894
28041,강서구,2023-03,2,2,177
28042,강서구,2023-03,2,3,938
28043,강서구,2023-03,3,1,4
28044,강서구,2023-03,3,2,605
28045,강서구,2023-03,3,3,1
28046,강서구,2023-03,4,1,6
28047,강서구,2023-03,4,2,9
28048,강서구,2023-03,4,3,164
28049,관악구,2023-03,1,1,91
28050,관악구,2023-03,1,2,99
28051,관악구,2023-03,1,3,914
28052,관악구,2023-03,2,1,165
28053,관악구,2023-03,2,2,103
28054,관악구,2023-03,2,3,170
28055,관악구,2023-03,3,1,3
28056,관악구,2023-03,3,2,288
28057,관악구,2023-03,3,3,342
28058,관악구,2023-03,4,1,676
28059,관악구,2023-03,4,2,147
28060,관악구,2023-03,4,3,9
28061,광진구,2023-03,1,1,89
28062,광진구,2023-03,1,2,80
28063,광진구,2023-03,1,3,447
28064,광진구,2023-03,2,1,372
28065,광진구,2023-03,2,2,83
28066,광진구,2023-03,2,3,908
28067,광진구,2023-03,3,1,2
28068,광진구,2023-03,3,2,339
28069,광진구,2023-03,3,3,357
28070,광진구,2023-03,4,1,739
28071,광진구,2023-03,4,2,170
28072,광진구,2023-03,4,3,9
28073,구로구,2023-03,1,1,101
28074,구로구,2023-03,1,2,115
28075,구로구,2023-03,1,3,314
28076,구로구,2023-03,2,1,707
28077,구로구,2023-03,2,2,126
28078,구로구,2023-03,2,3,122
28079,구로구,2023-03,3,1,4
28080,구로구,2023-03,3,2,443
28081,구로구,2023-03,3,3,567
28082,구로구,2023-03,4,1,73
28083,구로구,2023-03,4,2,129
28084,구로구,2023-03,4,3,14
28085,금천구,2023-03,1,1,53
28086,금천구,2023-03,1,2,71
28087,금천구,2023-03,1,3,586
28088,금천구,2023-03,2,1,550
28089,금천구,2023-03,2,2,75
28090,금천구,2023-03,2,3,189
28091,금천구,2023-03,3,1,2
28092,금천구,2023-03,3,2,934
28093,금천구,2023-03,3,3,465
28094,금천구,2023-03,4,1,428
28095,금천구,2023-03,4,2,75
28096,금천구,2023-03,4,3,10
28097,노원구,2023-03,1,1,84
28098,노원구,2023-03,1,2,129
28099,노원구,2023-03,1,3,504
28100,노원구,2023-03,2,1,538
28101,노원구,2023-03,2,2,135
28102,노원구,2023-03,2,3,126
28103,노원구,2023-03,3,1,3
28104,노원구,2023-03,3,2,646
28105,노원구,2023-03,3,3,836
28106,노원구,2023-03,4,1,534
28107,노원구,2023-03,4,2,176
28108,노원구,2023-03,4,3,10
28109,도봉구,2023-03,1,1,92
28110,도봉구,2023-03,1,2,77
28111,도봉구,2023-03,1,3,30
28112,도봉구,2023-03,2,1,623
28113,도봉구,2023-03,2,2,81
28114,도봉구,2023-03,2,3,745
28115,도봉구,2023-03,3,1,2
28116,도봉구,2023-03,3,2,529
28117,도봉구,2023-03,3,3,593
28118,도봉구,2023-03,4,1,173
28119,도봉구,2023-03,4,2,124
28120,도봉구,2023-03,4,3,8
28121,동대문구,2023-03,1,1,101
28122,동대문구,2023-03,1,2,81
28123,동대문구,2023-03,1,3,859
28124,동대문구,2023-03,2,1,434
28125,동대문구,2023-03,2,2,84
28126,동대문구,2023-03,2,3,394
28127,동대문구,2023-03,3,1,2
28128,동대문구,2023-03,3,2,830
28129,동대문구,2023-03,3,3,160
28130,동대문구,2023-03,4,1,46
28131,동대문구,2023-03,4,2,139
28132,동대문구,2023-03,4,3,9
28133,동작구,2023-03,1,1,106
28134,동작구,2023-03,1,2,93
28135,동작구,2023-03,1,3,889
28136,동작구,2023-03,2,1,172
28137,동작구,2023-03,2,2,95
28138,동작구,2023-03,2,3,167
28139,동작구,2023-03,3,1,2
28140,동작구,2023-03,3,2,454
28141,동작구,2023-03,3,3,135
28142,동작구,2023-03,4,1,639
28143,동작구,2023-03,4,2,128
28144,동작구,2023-03,4,3,6
28145,마포구,2023-03,1,1,92
28146,마포구,2023-03,1,2,101
28147,마포구,2023-03,1,3,858
28148,마포구,2023-03,2,1,465
28149,마포구,2023-03,2,2,106
28150,마포구,2023-03,2,3,415
28151,마포구,2023-03,3,1,2
28152,마포구,2023-03,3,2,706
28153,마포구,2023-03,3,3,670
28154,마포구,2023-03,4,1,430
28155,마포구,2023-03,4,2,166
28156,마포구,2023-03,4,3,9
28157,서대문구,2023-03,1,1,206
28158,서대문구,2023-03,1,2,77
28159,서대문구,2023-03,1,3,411
28160,서대문구,2023-03,2,1,262
28161,서대문구,2023-03,2,2,80
28162,서대문구,2023-03,2,3,879
28163,서대문구,2023-03,3,1,2
28164,서대문구,2023-03,3,2,214
28165,서대문구,2023-03,3,3,439
28166,서대문구,2023-03,4,1,761
28167,서대문구,2023-03,4,2,131
28168,서대문구,2023-03,4,3,6
28169,서초구,2023-03,1,1,179
28170,서초구,2023-03,1,2,151
28171,서초구,2023-03,1,3,151
28172,서초구,2023-03,2,1,845
28173,서초구,2023-03,2,2,156
28174,서초구,2023-03,2,3,175
28175,서초구,2023-03,3,1,3
28176,서초구,2023-03,3,2,117
28177,서초구,2023-03,3,3,713
28178,서초구,2023-03,4,1,944
28179,서초구,2023-03,4,2,172
28180,서초구,2023-03,4,3,10
28181,성동구,2023-03,1,1,118
28182,성동구,2023-03,1,2,82
28183,성동구,2023-03,1,3,308
28184,성동구,2023-03,2,1,297
28185,성동구,2023-03,2,2,90
28186,성동구,2023-03,2,3,723
28187,성동구,2023-03,3,1,1
28188,성동구,2023-03,3,2,990
28189,성동구,2023-03,3,3,899
28190,성동구,2023-03,4,1,935
28191,성동구,2023-03,4,2,181
28192,성동구,2023-03,4,3,8
28193,성북구,2023-03,1,1,96
28194,성북구,2023-03,1,2,105
28195,성북구,2023-03,1,3,432
28196,성북구,2023-03,2,1,127
28197,성북구,2023-03,2,2,107
28198,성북구,2023-03,2,3,655
28199,성북구,2023-03,3,1,3
28200,성북구,2023-03,3,2,63
28201,성북구,2023-03,3,3,1
28202,성북구,2023-03,4,1,4
28203,성북구,2023-03,4,2,239
28204,성북구,2023-03,4,3,148
28205,송파구,2023-03,1,1,133
28206,송파구,2023-03,1,2,206
28207,송파구,2023-03,1,3,859
28208,송파구,2023-03,2,1,213
28209,송파구,2023-03,2,2,214
28210,송파구,2023-03,2,3,205
28211,송파구,2023-03,3,1,4
28212,송파구,2023-03,3,2,367
28213,송파구,2023-03,3,3,1
28214,송파구,2023-03,4,1,6
28215,송파구,2023-03,4,2,174
28216,송파구,2023-03,4,3,158
28217,양천구,2023-03,1,1,121
28218,양천구,2023-03,1,2,127
28219,양천구,2023-03,1,3,697
28220,양천구,2023-03,2,1,505
28221,양천구,2023-03,2,2,132
28222,양천구,2023-03,2,3,323
28223,양천구,2023-03,3,1,3
28224,양천구,2023-03,3,2,324
28225,양천구,2023-03,3,3,756
28226,양천구,2023-03,4,1,139
28227,양천구,2023-03,4,2,136
28228,양천구,2023-03,4,3,11
28229,영등포구,2023-03,1,1,124
28230,영등포구,2023-03,1,2,117
28231,영등포구,2023-03,1,3,820
28232,영등포구,2023-03,2,1,75
28233,영등포구,2023-03,2,2,121
28234,영등포구,2023-03,2,3,19
28235,영등포구,2023-03,3,1,3
28236,영등포구,2023-03,3,2,981
28237,영등포구,2023-03,3,3,163
28238,영등포구,2023-03,4,1,200
28239,영등포구,2023-03,4,2,168
28240,영등포구,2023-03,4,3,13
28241,용산구,2023-03,1,1,236
28242,용산구,2023-03,1,2,65
28243,용산구,2023-03,1,3,412
28244,용산구,2023-03,2,1,305
28245,용산구,2023-03,2,2,66
28246,용산구,2023-03,2,3,953
28247,용산구,2023-03,3,1,1
28248,용산구,2023-03,3,2,962
28249,용산구,2023-03,3,3,68
28250,용산구,2023-03,4,1,153
28251,용산구,2023-03,4,2,142
28252,용산구,2023-03,4,3,5
28253,은평구,2023-03,1,1,94
28254,은평구,2023-03,1,2,112
28255,은평구,2023-03,1,3,555
28256,은평구,2023-03,2,1,61
28257,은평구,2023-03,2,2,116
28258,은평구,2023-03,2,3,710
28259,은평구,2023-03,3,1,3
28260,은평구,2023-03,3,2,337
28261,은평구,2023-03,3,3,746
28262,은평구,2023-03,4,1,126
28263,은평구,2023-03,4,2,135
28264,은평구,2023-03,4,3,10
28265,종로구,2023-03,1,1,1
28266,종로구,2023-03,1,2,770
28267,종로구,2023-03,1,3,39
28268,종로구,2023-03,2,1,729
28269,종로구,2023-03,2,2,41
28270,종로구,2023-03,2,3,616
28271,종로구,2023-03,3,1,660
28272,종로구,2023-03,3,2,1
28273,종로구,2023-03,3,3,553
28274,종로구,2023-03,4,1,3
28275,종로구,2023-03,4,2,470
28276,종로구,2023-03,4,3,343
28277,중구,2023-03,1,1,284
28278,중구,2023-03,1,2,44
28279,중구,2023-03,1,3,504
28280,중구,2023-03,2,1,751
28281,중구,2023-03,2,2,47
28282,중구,2023-03,2,3,539
28283,중구,2023-03,3,1,1
28284,중구,2023-03,3,2,842
28285,중구,2023-03,3,3,223
28286,중구,2023-03,4,1,861
28287,중구,2023-03,4,2,177
28288,중구,2023-03,4,3,5
28289,중랑구,2023-03,1,1,80
28290,중랑구,2023-03,1,2,91
28291,중랑구,2023-03,1,3,210
28292,중랑구,2023-03,2,1,984
28293,중랑구,2023-03,2,2,97
28294,중랑구,2023-03,2,3,274
28295,중랑구,2023-03,3,1,3
28296,중랑구,2023-03,3,2,371
28297,중랑구,2023-03,3,3,536
28298,중랑구,2023-03,4,1,941
28299,중랑구,2023-03,4,2,118
28300,중랑구,2023-03,4,3,11
28301,강남구,2023-04,1,1,152
28302,강남구,2023-04,1,2,210
28303,강남구,2023-04,1,3,122
28304,강남구,2023-04,2,1,345
28305,강남구,2023-04,2,2,229
28306,강남구,2023-04,2,3,619
28307,강남구,2023-04,3,1,4
28308,강남구,2023-04,3,2,67
28309,강남구,2023-04,3,3,566
28310,강남구,2023-04,4,1,687
28311,강남구,2023-04,4,2,178
28312,강남구,2023-04,4,3,13
28313,강동구,2023-04,1,1,110
28314,강동구,2023-04,1,2,128
28315,강동구,2023-04,1,3,775
28316,강동구,2023-04,2,1,92
28317,강동구,2023-04,2,2,133
28318,강동구,2023-04,2,3,977
28319,강동구,2023-04,3,1,3
28320,강동구,2023-04,3,2,519
28321,강동구,2023-04,3,3,806
28322,강동구,2023-04,4,1,367
28323,강동구,2023-04,4,2,154
28324,강동구,2023-04,4,3,12
28325,강북구,2023-04,1,1,102
28326,강북구,2023-04,1,2,61
28327,강북구,2023-04,1,3,21
28328,강북구,2023-04,2,1,70
28329,강북구,2023-04,2,2,63
28330,강북구,2023-04,2,3,193
28331,강북구,2023-04,3,1,2
28332,강북구,2023-04,3,2,348
28333,강북구,2023-04,3,3,717
28334,강북구,2023-04,4,1,131
28335,강북구,2023-04,4,2,129
28336,강북구,2023-04,4,3,7
28337,강서구,2023-04,1,1,131
28338,강서구,2023-04,1,2,167
28339,강서구,2023-04,1,3,15
28340,강서구,2023-04,2,1,782
28341,강서구,2023-04,2,2,177
28342,강서구,2023-04,2,3,928
28343,강서구,2023-04,3,1,4
28344,강서구,2023-04,3,2,589
28345,강서구,2023-04,3,3,1
28346,강서구,2023-04,4,1,5
28347,강서구,2023-04,4,2,992
28348,강서구,2023-04,4,3,164
28349,관악구,2023-04,1,1,91
28350,관악구,2023-04,1,2,99
28351,관악구,2023-04,1,3,899
28352,관악구,2023-04,2,1,93
28353,관악구,2023-04,2,2,103
28354,관악구,2023-04,2,3,83
28355,관악구,2023-04,3,1,3
28356,관악구,2023-04,3,2,285
28357,관악구,2023-04,3,3,342
28358,관악구,2023-04,4,1,673
28359,관악구,2023-04,4,2,146
28360,관악구,2023-04,4,3,9
28361,광진구,2023-04,1,1,89
28362,광진구,2023-04,1,2,80
28363,광진구,2023-04,1,3,492
28364,광진구,2023-04,2,1,329
28365,광진구,2023-04,2,2,83
28366,광진구,2023-04,2,3,910
28367,광진구,2023-04,3,1,2
28368,광진구,2023-04,3,2,325
28369,광진구,2023-04,3,3,355
28370,광진구,2023-04,4,1,723
28371,광진구,2023-04,4,2,176
28372,광진구,2023-04,4,3,9
28373,구로구,2023-04,1,1,102
28374,구로구,2023-04,1,2,115
28375,구로구,2023-04,1,3,538
28376,구로구,2023-04,2,1,280
28377,구로구,2023-04,2,2,125
28378,구로구,2023-04,2,3,920
28379,구로구,2023-04,3,1,4
28380,구로구,2023-04,3,2,403
28381,구로구,2023-04,3,3,559
28382,구로구,2023-04,4,1,24
28383,구로구,2023-04,4,2,130
28384,구로구,2023-04,4,3,14
28385,금천구,2023-04,1,1,53
28386,금천구,2023-04,1,2,71
28387,금천구,2023-04,1,3,663
28388,금천구,2023-04,2,1,541
28389,금천구,2023-04,2,2,75
28390,금천구,2023-04,2,3,257
28391,금천구,2023-04,3,1,2
28392,금천구,2023-04,3,2,913
28393,금천구,2023-04,3,3,464
28394,금천구,2023-04,4,1,406
28395,금천구,2023-04,4,2,75
28396,금천구,2023-04,4,3,10
28397,노원구,2023-04,1,1,84
28398,노원구,2023-04,1,2,129
28399,노원구,2023-04,1,3,535
28400,노원구,2023-04,2,1,522
28401,노원구,2023-04,2,2,135
28402,노원구,2023-04,2,3,141
28403,노원구,2023-04,3,1,3
28404,노원구,2023-04,3,2,604
28405,노원구,2023-04,3,3,835
28406,노원구,2023-04,4,1,491
28407,노원구,2023-04,4,2,175
28408,노원구,2023-04,4,3,10
28409,도봉구,2023-04,1,1,93
28410,도봉구,2023-04,1,2,76
28411,도봉구,2023-04,1,3,998
28412,도봉구,2023-04,2,1,602
28413,도봉구,2023-04,2,2,81
28414,도봉구,2023-04,2,3,693
28415,도봉구,2023-04,3,1,2
28416,도봉구,2023-04,3,2,526
28417,도봉구,2023-04,3,3,595
28418,도봉구,2023-04,4,1,172
28419,도봉구,2023-04,4,2,123
28420,도봉구,2023-04,4,3,8
28421,동대문구,2023-04,1,1,101
28422,동대문구,2023-04,1,2,82
28423,동대문구,2023-04,1,3,8
28424,동대문구,2023-04,2,1,450
28425,동대문구,2023-04,2,2,84
28426,동대문구,2023-04,2,3,559
28427,동대문구,2023-04,3,1,2
28428,동대문구,2023-04,3,2,808
28429,동대문구,2023-04,3,3,155
28430,동대문구,2023-04,4,1,19
28431,동대문구,2023-04,4,2,138
28432,동대문구,2023-04,4,3,9
28433,동작구,2023-04,1,1,107
28434,동작구,2023-04,1,2,94
28435,동작구,2023-04,1,3,169
28436,동작구,2023-04,2,1,176
28437,동작구,2023-04,2,2,95
28438,동작구,2023-04,2,3,452
28439,동작구,2023-04,3,1,2
28440,동작구,2023-04,3,2,438
28441,동작구,2023-04,3,3,135
28442,동작구,2023-04,4,1,623
28443,동작구,2023-04,4,2,128
28444,동작구,2023-04,4,3,6
28445,마포구,2023-04,1,1,93
28446,마포구,2023-04,1,2,101
28447,마포구,2023-04,1,3,904
28448,마포구,2023-04,2,1,441
28449,마포구,2023-04,2,2,106
28450,마포구,2023-04,2,3,438
28451,마포구,2023-04,3,1,2
28452,마포구,2023-04,3,2,687
28453,마포구,2023-04,3,3,670
28454,마포구,2023-04,4,1,411
28455,마포구,2023-04,4,2,166
28456,마포구,2023-04,4,3,9
28457,서대문구,2023-04,1,1,205
28458,서대문구,2023-04,1,2,77
28459,서대문구,2023-04,1,3,529
28460,서대문구,2023-04,2,1,266
28461,서대문구,2023-04,2,2,81
28462,서대문구,2023-04,2,3,0
28463,서대문구,2023-04,3,1,2
28464,서대문구,2023-04,3,2,197
28465,서대문구,2023-04,3,3,440
28466,서대문구,2023-04,4,1,745
28467,서대문구,2023-04,4,2,131
28468,서대문구,2023-04,4,3,6
28469,서초구,2023-04,1,1,185
28470,서초구,2023-04,1,2,151
28471,서초구,2023-04,1,3,51
28472,서초구,2023-04,2,1,785
28473,서초구,2023-04,2,2,156
28474,서초구,2023-04,2,3,21
28475,서초구,2023-04,3,1,3
28476,서초구,2023-04,3,2,99
28477,서초구,2023-04,3,3,710
28478,서초구,2023-04,4,1,939
28479,서초구,2023-04,4,2,179
28480,서초구,2023-04,4,3,10
28481,성동구,2023-04,1,1,118
28482,성동구,2023-04,1,2,82
28483,성동구,2023-04,1,3,277
28484,성동구,2023-04,2,1,314
28485,성동구,2023-04,2,2,90
28486,성동구,2023-04,2,3,709
28487,성동구,2023-04,3,1,1
28488,성동구,2023-04,3,2,958
28489,성동구,2023-04,3,3,883
28490,성동구,2023-04,4,1,887
28491,성동구,2023-04,4,2,181
28492,성동구,2023-04,4,3,8
28493,성북구,2023-04,1,1,91
28494,성북구,2023-04,1,2,105
28495,성북구,2023-04,1,3,530
28496,성북구,2023-04,2,1,128
28497,성북구,2023-04,2,2,107
28498,성북구,2023-04,2,3,749
28499,성북구,2023-04,3,1,3
28500,성북구,2023-04,3,2,48
28501,성북구,2023-04,3,3,1
28502,성북구,2023-04,4,1,4
28503,성북구,2023-04,4,2,228
28504,성북구,2023-04,4,3,145
28505,송파구,2023-04,1,1,132
28506,송파구,2023-04,1,2,206
28507,송파구,2023-04,1,3,996
28508,송파구,2023-04,2,1,158
28509,송파구,2023-04,2,2,214
28510,송파구,2023-04,2,3,286
28511,송파구,2023-04,3,1,4
28512,송파구,2023-04,3,2,308
28513,송파구,2023-04,3,3,1
28514,송파구,2023-04,4,1,6
28515,송파구,2023-04,4,2,112
28516,송파구,2023-04,4,3,160
28517,양천구,2023-04,1,1,125
28518,양천구,2023-04,1,2,127
28519,양천구,2023-04,1,3,794
28520,양천구,2023-04,2,1,430
28521,양천구,2023-04,2,2,132
28522,양천구,2023-04,2,3,349
28523,양천구,2023-04,3,1,3
28524,양천구,2023-04,3,2,322
28525,양천구,2023-04,3,3,758
28526,양천구,2023-04,4,1,139
28527,양천구,2023-04,4,2,136
28528,양천구,2023-04,4,3,11
28529,영등포구,2023-04,1,1,125
28530,영등포구,2023-04,1,2,117
28531,영등포구,2023-04,1,3,759
28532,영등포구,2023-04,2,1,48
28533,영등포구,2023-04,2,2,120
28534,영등포구,2023-04,2,3,932
28535,영등포구,2023-04,3,1,3
28536,영등포구,2023-04,3,2,976
28537,영등포구,2023-04,3,3,170
28538,영등포구,2023-04,4,1,202
28539,영등포구,2023-04,4,2,168
28540,영등포구,2023-04,4,3,13
28541,용산구,2023-04,1,1,237
28542,용산구,2023-04,1,2,65
28543,용산구,2023-04,1,3,421
28544,용산구,2023-04,2,1,305
28545,용산구,2023-04,2,2,66
28546,용산구,2023-04,2,3,963
28547,용산구,2023-04,3,1,1
28548,용산구,2023-04,3,2,962
28549,용산구,2023-04,3,3,68
28550,용산구,2023-04,4,1,153
28551,용산구,2023-04,4,2,143
28552,용산구,2023-04,4,3,5
28553,은평구,2023-04,1,1,93
28554,은평구,2023-04,1,2,112
28555,은평구,2023-04,1,3,577
28556,은평구,2023-04,2,1,58
28557,은평구,2023-04,2,2,116
28558,은평구,2023-04,2,3,728
28559,은평구,2023-04,3,1,3
28560,은평구,2023-04,3,2,320
28561,은평구,2023-04,3,3,744
